event_id,timestamp,event_type,device,user,source,source_ref,process_name,process_id,process_guid,remote_ip,remote_port,protocol,direction,remote_url
evt-000415,2026-08-17T09:27:04+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000418,2026-08-17T09:27:49+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000421,2026-08-17T09:28:10+0000,network,PC01,jdoe,synthetic,,powershell.exe,6612,start:pc01|6612|2026-08-17T09:12:41.000Z,185.220.101.47,443,tcp,outbound,
evt-000426,2026-08-17T09:28:29+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000428,2026-08-17T09:28:41+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000441,2026-08-17T09:30:11+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000447,2026-08-17T09:31:04+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000448,2026-08-17T09:31:32+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000454,2026-08-17T09:33:10+0000,network,PC01,jdoe,synthetic,,powershell.exe,6612,start:pc01|6612|2026-08-17T09:12:41.000Z,185.220.101.47,443,tcp,outbound,
evt-000455,2026-08-17T09:33:15+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000460,2026-08-17T09:34:06+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000466,2026-08-17T09:35:12+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000470,2026-08-17T09:35:44+0000,network,PC05,klarsen,synthetic,,Teams.exe,2032,start:pc05|2032|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000475,2026-08-17T09:36:17+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,40.126.32.76,80,tcp,outbound,
evt-000479,2026-08-17T09:36:41+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000481,2026-08-17T09:37:05+0000,network,FS02,svc_backup,synthetic,,powershell.exe,2280,start:fs02|2280|2026-08-17T09:35:40.000Z,185.220.101.47,443,tcp,outbound,
evt-000482,2026-08-17T09:37:25+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000483,2026-08-17T09:37:35+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000485,2026-08-17T09:38:01+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000486,2026-08-17T09:38:10+0000,network,PC01,jdoe,synthetic,,powershell.exe,6612,start:pc01|6612|2026-08-17T09:12:41.000Z,185.220.101.47,443,tcp,outbound,
evt-000494,2026-08-17T09:40:20+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000495,2026-08-17T09:40:27+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000498,2026-08-17T09:40:50+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000500,2026-08-17T09:41:26+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000502,2026-08-17T09:42:30+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000513,2026-08-17T09:44:52+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000518,2026-08-17T09:46:20+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000520,2026-08-17T09:46:37+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000524,2026-08-17T09:47:41+0000,network,PC01,jdoe,synthetic,,Teams.exe,2002,start:pc01|2002|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000525,2026-08-17T09:47:44+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000528,2026-08-17T09:48:25+0000,network,PC07,adm_sarah,synthetic,,Teams.exe,2042,start:pc07|2042|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000531,2026-08-17T09:49:35+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000533,2026-08-17T09:49:43+0000,network,PC01,jdoe,synthetic,,Teams.exe,2002,start:pc01|2002|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000534,2026-08-17T09:50:08+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000536,2026-08-17T09:51:07+0000,network,PC05,klarsen,synthetic,,OneDrive.exe,2033,start:pc05|2033|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-000540,2026-08-17T09:51:53+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.14,80,tcp,outbound,
evt-000541,2026-08-17T09:52:01+0000,network,PC05,klarsen,synthetic,,OneDrive.exe,2033,start:pc05|2033|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000545,2026-08-17T09:52:45+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-000546,2026-08-17T09:52:51+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000548,2026-08-17T09:53:59+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000550,2026-08-17T09:54:38+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000551,2026-08-17T09:54:40+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000552,2026-08-17T09:55:47+0000,network,PC05,klarsen,synthetic,,Teams.exe,2032,start:pc05|2032|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000555,2026-08-17T09:56:40+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000559,2026-08-17T09:57:00+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000562,2026-08-17T09:57:20+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000565,2026-08-17T09:57:52+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000568,2026-08-17T09:59:04+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000570,2026-08-17T09:59:18+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000575,2026-08-17T10:00:10+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000577,2026-08-17T10:00:16+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000578,2026-08-17T10:00:30+0000,network,PC01,jdoe,synthetic,,Teams.exe,2002,start:pc01|2002|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000581,2026-08-17T10:01:03+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000586,2026-08-17T10:01:41+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000594,2026-08-17T10:04:30+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000596,2026-08-17T10:04:34+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000597,2026-08-17T10:04:48+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,10.10.10.20,443,tcp,outbound,
evt-000599,2026-08-17T10:05:06+0000,network,PC07,adm_sarah,synthetic,,powershell.exe,5150,start:pc07|5150|2026-08-17T10:05:00.000Z,20.190.160.14,443,tcp,outbound,https://login.microsoftonline.com/
evt-000601,2026-08-17T10:06:15+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000603,2026-08-17T10:06:34+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000605,2026-08-17T10:06:54+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000608,2026-08-17T10:07:11+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000610,2026-08-17T10:07:20+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000612,2026-08-17T10:07:49+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000615,2026-08-17T10:08:18+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000619,2026-08-17T10:09:10+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000622,2026-08-17T10:09:24+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000624,2026-08-17T10:09:47+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000626,2026-08-17T10:10:15+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000628,2026-08-17T10:10:39+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000633,2026-08-17T10:11:11+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000634,2026-08-17T10:11:33+0000,network,PC02,SYSTEM,synthetic,,MsMpEng.exe,2014,start:pc02|2014|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000642,2026-08-17T10:12:56+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000645,2026-08-17T10:14:12+0000,network,PC07,adm_sarah,synthetic,,OneDrive.exe,2043,start:pc07|2043|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000646,2026-08-17T10:14:13+0000,network,PC05,klarsen,synthetic,,OneDrive.exe,2033,start:pc05|2033|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000649,2026-08-17T10:14:48+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000655,2026-08-17T10:15:53+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000656,2026-08-17T10:16:25+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000658,2026-08-17T10:17:21+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,52.113.194.132,80,tcp,outbound,
evt-000659,2026-08-17T10:17:22+0000,network,PC07,SYSTEM,synthetic,,MsMpEng.exe,2044,start:pc07|2044|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000660,2026-08-17T10:17:30+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000664,2026-08-17T10:19:07+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,40.126.32.76,80,tcp,outbound,
evt-000665,2026-08-17T10:19:20+0000,network,PC07,adm_sarah,synthetic,,Teams.exe,2042,start:pc07|2042|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000666,2026-08-17T10:19:21+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-000667,2026-08-17T10:19:23+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,10.10.10.10,445,tcp,outbound,
evt-000668,2026-08-17T10:19:29+0000,network,PC03,achen,synthetic,,Teams.exe,2022,start:pc03|2022|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000672,2026-08-17T10:19:48+0000,network,PC07,adm_sarah,synthetic,,OUTLOOK.EXE,2041,start:pc07|2041|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000673,2026-08-17T10:20:00+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000677,2026-08-17T10:20:55+0000,network,PC05,klarsen,synthetic,,Teams.exe,2032,start:pc05|2032|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000678,2026-08-17T10:20:59+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-000679,2026-08-17T10:21:05+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000682,2026-08-17T10:21:31+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000683,2026-08-17T10:21:46+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000694,2026-08-17T10:24:01+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-000695,2026-08-17T10:24:08+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,52.113.194.132,80,tcp,outbound,
evt-000696,2026-08-17T10:24:14+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000703,2026-08-17T10:27:00+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000706,2026-08-17T10:27:14+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-000709,2026-08-17T10:27:49+0000,network,PC03,achen,synthetic,,OneDrive.exe,2023,start:pc03|2023|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000710,2026-08-17T10:28:19+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000716,2026-08-17T10:30:04+0000,network,PC01,SYSTEM,synthetic,,MsMpEng.exe,2004,start:pc01|2004|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000719,2026-08-17T10:30:41+0000,network,PC07,adm_sarah,synthetic,,OneDrive.exe,2043,start:pc07|2043|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000720,2026-08-17T10:31:26+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-000722,2026-08-17T10:31:36+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-000726,2026-08-17T10:31:55+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000729,2026-08-17T10:32:27+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000733,2026-08-17T10:35:02+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000734,2026-08-17T10:35:05+0000,network,PC05,klarsen,synthetic,,Teams.exe,2032,start:pc05|2032|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000735,2026-08-17T10:35:13+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000736,2026-08-17T10:35:19+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,10.10.10.20,445,tcp,outbound,
evt-000737,2026-08-17T10:35:35+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000738,2026-08-17T10:35:39+0000,network,PC03,achen,synthetic,,OUTLOOK.EXE,2021,start:pc03|2021|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000739,2026-08-17T10:36:18+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,10.10.10.10,389,tcp,outbound,
evt-000740,2026-08-17T10:36:23+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000741,2026-08-17T10:36:34+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000745,2026-08-17T10:39:22+0000,network,PC02,mrossi,synthetic,,OUTLOOK.EXE,2011,start:pc02|2011|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
evt-000746,2026-08-17T10:39:46+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000747,2026-08-17T10:40:36+0000,network,PC01,jdoe,synthetic,,chrome.exe,2000,start:pc01|2000|2026-08-17T08:00:00.000Z,52.113.194.132,80,tcp,outbound,
evt-000750,2026-08-17T10:41:36+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,10.10.10.10,389,tcp,outbound,
evt-000751,2026-08-17T10:41:44+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,13.107.42.14,443,tcp,outbound,
evt-000755,2026-08-17T10:42:07+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000759,2026-08-17T10:42:23+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000762,2026-08-17T10:42:31+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000765,2026-08-17T10:42:57+0000,network,PC02,mrossi,synthetic,,Teams.exe,2012,start:pc02|2012|2026-08-17T08:00:00.000Z,10.10.10.10,389,tcp,outbound,
evt-000767,2026-08-17T10:43:41+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000768,2026-08-17T10:43:42+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000770,2026-08-17T10:43:50+0000,network,PC05,SYSTEM,synthetic,,MsMpEng.exe,2034,start:pc05|2034|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-000773,2026-08-17T10:45:14+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,52.113.194.132,443,tcp,outbound,
evt-000774,2026-08-17T10:45:25+0000,network,PC01,jdoe,synthetic,,OneDrive.exe,2003,start:pc01|2003|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000777,2026-08-17T10:46:17+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000779,2026-08-17T10:46:33+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,104.18.32.47,443,tcp,outbound,
evt-000796,2026-08-17T10:49:09+0000,network,PC07,adm_sarah,synthetic,,chrome.exe,2040,start:pc07|2040|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000803,2026-08-17T10:50:16+0000,network,PC01,jdoe,synthetic,,OUTLOOK.EXE,2001,start:pc01|2001|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000804,2026-08-17T10:50:38+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,40.126.32.76,443,tcp,outbound,
evt-000805,2026-08-17T10:50:51+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000809,2026-08-17T10:51:34+0000,network,PC02,mrossi,synthetic,,OneDrive.exe,2013,start:pc02|2013|2026-08-17T08:00:00.000Z,142.250.185.78,443,tcp,outbound,
evt-000811,2026-08-17T10:52:06+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,20.190.160.14,443,tcp,outbound,
evt-000814,2026-08-17T10:52:50+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,10.10.10.30,443,tcp,outbound,
evt-000815,2026-08-17T10:53:06+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,13.107.42.14,80,tcp,outbound,
evt-000817,2026-08-17T10:53:12+0000,network,PC05,klarsen,synthetic,,OUTLOOK.EXE,2031,start:pc05|2031|2026-08-17T08:00:00.000Z,10.10.10.20,389,tcp,outbound,
evt-000818,2026-08-17T10:53:15+0000,network,PC03,achen,synthetic,,chrome.exe,2020,start:pc03|2020|2026-08-17T08:00:00.000Z,20.190.160.14,80,tcp,outbound,
evt-000821,2026-08-17T10:54:06+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.78,80,tcp,outbound,
evt-000827,2026-08-17T10:55:23+0000,network,PC05,klarsen,synthetic,,chrome.exe,2030,start:pc05|2030|2026-08-17T08:00:00.000Z,142.250.185.14,443,tcp,outbound,
evt-000829,2026-08-17T10:55:40+0000,network,PC03,SYSTEM,synthetic,,MsMpEng.exe,2024,start:pc03|2024|2026-08-17T08:00:00.000Z,10.10.10.20,443,tcp,outbound,
evt-000830,2026-08-17T10:55:52+0000,network,PC02,mrossi,synthetic,,chrome.exe,2010,start:pc02|2010|2026-08-17T08:00:00.000Z,10.10.10.30,445,tcp,outbound,
