event_id,timestamp,event_type,device,user,source,source_ref,process_name,process_id,command_line,parent_process_name,parent_process_id,file_path,sha256,signer,signature_status,process_guid,parent_process_guid
evt-000137,2026-08-17T08:23:25+0000,process,PC07,SYSTEM,synthetic,,CcmExec.exe,5603,C:\Windows\CCM\CcmExec.exe,services.exe,747,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc07|5603|2026-08-17T08:23:25.000Z,
evt-000142,2026-08-17T08:24:20+0000,process,PC05,SYSTEM,synthetic,,CcmExec.exe,8119,C:\Windows\CCM\CcmExec.exe,services.exe,642,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc05|8119|2026-08-17T08:24:20.000Z,
evt-000143,2026-08-17T08:24:21+0000,process,PC07,adm_sarah,synthetic,,chrome.exe,1878,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,919,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc07|1878|2026-08-17T08:24:21.000Z,
evt-000145,2026-08-17T08:24:41+0000,process,PC02,mrossi,synthetic,,OUTLOOK.EXE,4169,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",explorer.exe,869,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,77904e5a4280e8f7c92e5bcf8a4c6b9930ceb0b88d415ac3398afbfe15f71d0d,Microsoft Corporation,signed_valid,start:pc02|4169|2026-08-17T08:24:41.000Z,
evt-000150,2026-08-17T08:26:23+0000,process,PC03,achen,synthetic,,powershell.exe,5231,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,910,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc03|5231|2026-08-17T08:26:23.000Z,
evt-000151,2026-08-17T08:26:29+0000,process,PC07,adm_sarah,synthetic,,powershell.exe,3080,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,878,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc07|3080|2026-08-17T08:26:29.000Z,
evt-000155,2026-08-17T08:27:21+0000,process,PC07,SYSTEM,synthetic,,svchost.exe,8162,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,716,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc07|8162|2026-08-17T08:27:21.000Z,
evt-000160,2026-08-17T08:28:56+0000,process,PC07,adm_sarah,synthetic,,WINWORD.EXE,2645,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n ""C:\Users\adm_sarah\Documents\Notes.docx""",OUTLOOK.EXE,818,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,b9220cb750b241996d0b9300e4483f46310c1ca0bc896673ec5cdb9be1f05935,Microsoft Corporation,signed_valid,start:pc07|2645|2026-08-17T08:28:56.000Z,
evt-000161,2026-08-17T08:29:11+0000,process,PC01,jdoe,synthetic,,cmd.exe,5137,cmd.exe /c ipconfig /all,explorer.exe,550,C:\Windows\System32\cmd.exe,b875b0cc7d9c4771cf52cd30f09246a405787d4064b34d0aa14f556098f87465,Microsoft Corporation,signed_valid,start:pc01|5137|2026-08-17T08:29:11.000Z,
evt-000164,2026-08-17T08:30:24+0000,process,PC01,jdoe,synthetic,,notepad.exe,4506,notepad.exe C:\Users\jdoe\Documents\todo.txt,explorer.exe,853,C:\Windows\System32\notepad.exe,4ac6c9c8dc5d9dcedfbe33334993d84f0058e0243ce646ec20e3a44e965cf1ab,Microsoft Corporation,signed_valid,start:pc01|4506|2026-08-17T08:30:24.000Z,
evt-000167,2026-08-17T08:32:15+0000,process,PC07,adm_sarah,synthetic,,powershell.exe,1537,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,588,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc07|1537|2026-08-17T08:32:15.000Z,
evt-000169,2026-08-17T08:33:06+0000,process,PC05,klarsen,synthetic,,chrome.exe,7562,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,920,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc05|7562|2026-08-17T08:33:06.000Z,
evt-000176,2026-08-17T08:35:15+0000,process,PC05,klarsen,synthetic,,OneDrive.exe,8086,"""C:\Program Files\Microsoft OneDrive\OneDrive.exe"" /background",explorer.exe,881,C:\Program Files\Microsoft OneDrive\OneDrive.exe,50e450d19c07060403b81dac6709fbede4289c86258579c33a38f914fc917c0f,Microsoft Corporation,signed_valid,start:pc05|8086|2026-08-17T08:35:15.000Z,
evt-000179,2026-08-17T08:35:37+0000,process,PC01,jdoe,synthetic,,powershell.exe,1965,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,962,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc01|1965|2026-08-17T08:35:37.000Z,
evt-000182,2026-08-17T08:35:57+0000,process,PC05,SYSTEM,synthetic,,CcmExec.exe,8470,C:\Windows\CCM\CcmExec.exe,services.exe,517,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc05|8470|2026-08-17T08:35:57.000Z,
evt-000183,2026-08-17T08:35:58+0000,process,PC05,klarsen,synthetic,,WINWORD.EXE,9936,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n ""C:\Users\klarsen\Documents\Notes.docx""",OUTLOOK.EXE,962,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,b9220cb750b241996d0b9300e4483f46310c1ca0bc896673ec5cdb9be1f05935,Microsoft Corporation,signed_valid,start:pc05|9936|2026-08-17T08:35:58.000Z,
evt-000187,2026-08-17T08:36:31+0000,process,PC01,jdoe,synthetic,,OUTLOOK.EXE,8340,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",explorer.exe,541,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,77904e5a4280e8f7c92e5bcf8a4c6b9930ceb0b88d415ac3398afbfe15f71d0d,Microsoft Corporation,signed_valid,start:pc01|8340|2026-08-17T08:36:31.000Z,
evt-000191,2026-08-17T08:37:10+0000,process,PC02,SYSTEM,synthetic,,MsMpEng.exe,6178,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe""",services.exe,834,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe,1947b41bee61ee8d8f9f93b8a39538c19c5b031b1d2dc530e487ca3ecea0859b,Microsoft Corporation,signed_valid,start:pc02|6178|2026-08-17T08:37:10.000Z,
evt-000194,2026-08-17T08:38:06+0000,process,PC07,SYSTEM,synthetic,,svchost.exe,1608,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,939,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc07|1608|2026-08-17T08:38:06.000Z,
evt-000195,2026-08-17T08:38:14+0000,process,PC05,klarsen,synthetic,,powershell.exe,6012,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,779,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc05|6012|2026-08-17T08:38:14.000Z,
evt-000196,2026-08-17T08:38:39+0000,process,PC02,mrossi,synthetic,,OUTLOOK.EXE,2690,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",explorer.exe,551,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,77904e5a4280e8f7c92e5bcf8a4c6b9930ceb0b88d415ac3398afbfe15f71d0d,Microsoft Corporation,signed_valid,start:pc02|2690|2026-08-17T08:38:39.000Z,
evt-000197,2026-08-17T08:39:01+0000,process,PC05,klarsen,synthetic,,notepad.exe,3880,notepad.exe C:\Users\klarsen\Documents\todo.txt,explorer.exe,997,C:\Windows\System32\notepad.exe,4ac6c9c8dc5d9dcedfbe33334993d84f0058e0243ce646ec20e3a44e965cf1ab,Microsoft Corporation,signed_valid,start:pc05|3880|2026-08-17T08:39:01.000Z,
evt-000199,2026-08-17T08:39:28+0000,process,PC02,mrossi,synthetic,,powershell.exe,2252,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,908,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc02|2252|2026-08-17T08:39:28.000Z,
evt-000200,2026-08-17T08:39:30+0000,process,PC03,achen,synthetic,,chrome.exe,3394,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,555,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc03|3394|2026-08-17T08:39:30.000Z,
evt-000201,2026-08-17T08:39:30+0000,process,PC02,SYSTEM,synthetic,,svchost.exe,3273,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,782,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc02|3273|2026-08-17T08:39:30.000Z,
evt-000204,2026-08-17T08:39:40+0000,process,PC05,klarsen,synthetic,,chrome.exe,6570,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,849,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc05|6570|2026-08-17T08:39:40.000Z,
evt-000209,2026-08-17T08:40:00+0000,process,PC05,klarsen,synthetic,,vssadmin.exe,3310,vssadmin.exe list shadows,cmd.exe,3300,C:\Windows\System32\vssadmin.exe,3b3f858a56f20d85fb12489b345cf46ea145fb62e73e61daad4aee53b1284ffd,Microsoft Corporation,signed_valid,start:pc05|3310|2026-08-17T08:40:00.000Z,
evt-000211,2026-08-17T08:40:56+0000,process,PC01,jdoe,synthetic,,notepad.exe,7996,notepad.exe C:\Users\jdoe\Documents\todo.txt,explorer.exe,678,C:\Windows\System32\notepad.exe,4ac6c9c8dc5d9dcedfbe33334993d84f0058e0243ce646ec20e3a44e965cf1ab,Microsoft Corporation,signed_valid,start:pc01|7996|2026-08-17T08:40:56.000Z,
evt-000213,2026-08-17T08:41:00+0000,process,PC05,klarsen,synthetic,,wbadmin.exe,3312,wbadmin.exe get versions,cmd.exe,3300,C:\Windows\System32\wbadmin.exe,93a5ee28cee8eb59c6d8e658b248ef5f3ebc42cd14bc77bee507b4ddade8d58a,,unsigned,start:pc05|3312|2026-08-17T08:41:00.000Z,
evt-000216,2026-08-17T08:41:25+0000,process,PC03,achen,synthetic,,WINWORD.EXE,9974,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n ""C:\Users\achen\Documents\Notes.docx""",OUTLOOK.EXE,976,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,b9220cb750b241996d0b9300e4483f46310c1ca0bc896673ec5cdb9be1f05935,Microsoft Corporation,signed_valid,start:pc03|9974|2026-08-17T08:41:25.000Z,
evt-000220,2026-08-17T08:43:35+0000,process,PC02,mrossi,synthetic,,EXCEL.EXE,7909,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" /dde",explorer.exe,532,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,86ce6d98379cd90c47a83301cebfa734f5254eaab5370ada47ff5148df9a9564,Microsoft Corporation,signed_valid,start:pc02|7909|2026-08-17T08:43:35.000Z,
evt-000222,2026-08-17T08:44:00+0000,process,PC01,jdoe,synthetic,,EXCEL.EXE,2709,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" /dde",explorer.exe,760,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,86ce6d98379cd90c47a83301cebfa734f5254eaab5370ada47ff5148df9a9564,Microsoft Corporation,signed_valid,start:pc01|2709|2026-08-17T08:44:00.000Z,
evt-000224,2026-08-17T08:44:30+0000,process,PC02,mrossi,synthetic,,powershell.exe,5283,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,918,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc02|5283|2026-08-17T08:44:30.000Z,
evt-000227,2026-08-17T08:45:14+0000,process,PC07,adm_sarah,synthetic,,powershell.exe,6452,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,696,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc07|6452|2026-08-17T08:45:14.000Z,
evt-000228,2026-08-17T08:45:48+0000,process,PC07,SYSTEM,synthetic,,svchost.exe,5942,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,642,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc07|5942|2026-08-17T08:45:48.000Z,
evt-000233,2026-08-17T08:46:40+0000,process,PC07,SYSTEM,synthetic,,MsMpEng.exe,4388,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe""",services.exe,961,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe,1947b41bee61ee8d8f9f93b8a39538c19c5b031b1d2dc530e487ca3ecea0859b,Microsoft Corporation,signed_valid,start:pc07|4388|2026-08-17T08:46:40.000Z,
evt-000234,2026-08-17T08:46:44+0000,process,PC02,mrossi,synthetic,,powershell.exe,2585,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,771,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc02|2585|2026-08-17T08:46:44.000Z,
evt-000236,2026-08-17T08:47:00+0000,process,PC07,SYSTEM,synthetic,,CcmExec.exe,2606,C:\Windows\CCM\CcmExec.exe,services.exe,748,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc07|2606|2026-08-17T08:47:00.000Z,
evt-000237,2026-08-17T08:47:10+0000,process,PC05,klarsen,synthetic,,chrome.exe,1704,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,631,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc05|1704|2026-08-17T08:47:10.000Z,
evt-000245,2026-08-17T08:48:53+0000,process,PC03,achen,synthetic,,powershell.exe,1519,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,772,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc03|1519|2026-08-17T08:48:53.000Z,
evt-000246,2026-08-17T08:49:22+0000,process,PC02,mrossi,synthetic,,cmd.exe,9668,cmd.exe /c ipconfig /all,explorer.exe,769,C:\Windows\System32\cmd.exe,b875b0cc7d9c4771cf52cd30f09246a405787d4064b34d0aa14f556098f87465,Microsoft Corporation,signed_valid,start:pc02|9668|2026-08-17T08:49:22.000Z,
evt-000251,2026-08-17T08:50:17+0000,process,PC01,jdoe,synthetic,,OneDrive.exe,8715,"""C:\Program Files\Microsoft OneDrive\OneDrive.exe"" /background",explorer.exe,758,C:\Program Files\Microsoft OneDrive\OneDrive.exe,50e450d19c07060403b81dac6709fbede4289c86258579c33a38f914fc917c0f,Microsoft Corporation,signed_valid,start:pc01|8715|2026-08-17T08:50:17.000Z,
evt-000253,2026-08-17T08:50:31+0000,process,PC02,SYSTEM,synthetic,,CcmExec.exe,6904,C:\Windows\CCM\CcmExec.exe,services.exe,865,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc02|6904|2026-08-17T08:50:31.000Z,
evt-000254,2026-08-17T08:50:36+0000,process,PC07,adm_sarah,synthetic,,chrome.exe,1215,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",explorer.exe,885,C:\Program Files\Google\Chrome\Application\chrome.exe,f85020382d7f774d618a37f55785c8e36c16cd1ee4234a075ac597a338246056,Google LLC,signed_valid,start:pc07|1215|2026-08-17T08:50:36.000Z,
evt-000256,2026-08-17T08:50:39+0000,process,PC02,SYSTEM,synthetic,,MsMpEng.exe,4896,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe""",services.exe,660,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe,1947b41bee61ee8d8f9f93b8a39538c19c5b031b1d2dc530e487ca3ecea0859b,Microsoft Corporation,signed_valid,start:pc02|4896|2026-08-17T08:50:39.000Z,
evt-000257,2026-08-17T08:50:46+0000,process,PC02,mrossi,synthetic,,Teams.exe,3270,"""C:\Users\mrossi\AppData\Local\Microsoft\Teams\current\Teams.exe""",explorer.exe,508,C:\Users\mrossi\AppData\Local\Microsoft\Teams\current\Teams.exe,36a56f9b27c4873d0fae10914a47afce81bf58fe0e29c9cf202c9f4d3d367414,Microsoft Corporation,signed_valid,start:pc02|3270|2026-08-17T08:50:46.000Z,
evt-000258,2026-08-17T08:50:48+0000,process,PC02,mrossi,synthetic,,notepad.exe,8156,notepad.exe C:\Users\mrossi\Documents\todo.txt,explorer.exe,510,C:\Windows\System32\notepad.exe,4ac6c9c8dc5d9dcedfbe33334993d84f0058e0243ce646ec20e3a44e965cf1ab,Microsoft Corporation,signed_valid,start:pc02|8156|2026-08-17T08:50:48.000Z,
evt-000260,2026-08-17T08:51:06+0000,process,PC07,adm_sarah,synthetic,,powershell.exe,5123,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,646,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc07|5123|2026-08-17T08:51:06.000Z,
evt-000261,2026-08-17T08:51:46+0000,process,PC01,jdoe,synthetic,,cmd.exe,9782,cmd.exe /c ipconfig /all,explorer.exe,696,C:\Windows\System32\cmd.exe,b875b0cc7d9c4771cf52cd30f09246a405787d4064b34d0aa14f556098f87465,Microsoft Corporation,signed_valid,start:pc01|9782|2026-08-17T08:51:46.000Z,
evt-000263,2026-08-17T08:52:06+0000,process,PC01,jdoe,synthetic,,Teams.exe,1303,"""C:\Users\jdoe\AppData\Local\Microsoft\Teams\current\Teams.exe""",explorer.exe,772,C:\Users\jdoe\AppData\Local\Microsoft\Teams\current\Teams.exe,36a56f9b27c4873d0fae10914a47afce81bf58fe0e29c9cf202c9f4d3d367414,Microsoft Corporation,signed_valid,start:pc01|1303|2026-08-17T08:52:06.000Z,
evt-000264,2026-08-17T08:52:19+0000,process,PC03,SYSTEM,synthetic,,CcmExec.exe,2561,C:\Windows\CCM\CcmExec.exe,services.exe,513,C:\Windows\CCM\CcmExec.exe,cc9bf47a6aaa2e5437c78201e0304c41d66de7d5eba360a604e268b16618ad54,Microsoft Corporation,signed_valid,start:pc03|2561|2026-08-17T08:52:19.000Z,
evt-000266,2026-08-17T08:52:39+0000,process,PC05,klarsen,synthetic,,powershell.exe,5517,powershell.exe -ExecutionPolicy Bypass -File C:\Windows\CCM\SystemTemp\inventory.ps1,CcmExec.exe,755,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc05|5517|2026-08-17T08:52:39.000Z,
evt-000268,2026-08-17T08:53:43+0000,process,PC07,SYSTEM,synthetic,,MsMpEng.exe,2221,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe""",services.exe,871,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24\MsMpEng.exe,1947b41bee61ee8d8f9f93b8a39538c19c5b031b1d2dc530e487ca3ecea0859b,Microsoft Corporation,signed_valid,start:pc07|2221|2026-08-17T08:53:43.000Z,
evt-000269,2026-08-17T08:53:44+0000,process,PC01,jdoe,synthetic,,powershell.exe,4228,powershell.exe -NoProfile -Command Get-ChildItem C:\Users\jdoe\Documents,explorer.exe,553,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc01|4228|2026-08-17T08:53:44.000Z,
evt-000270,2026-08-17T08:53:52+0000,process,PC05,SYSTEM,synthetic,,svchost.exe,4163,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,901,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc05|4163|2026-08-17T08:53:52.000Z,
evt-000274,2026-08-17T08:54:40+0000,process,PC05,klarsen,synthetic,,notepad.exe,3082,notepad.exe C:\Users\klarsen\Documents\todo.txt,explorer.exe,900,C:\Windows\System32\notepad.exe,4ac6c9c8dc5d9dcedfbe33334993d84f0058e0243ce646ec20e3a44e965cf1ab,Microsoft Corporation,signed_valid,start:pc05|3082|2026-08-17T08:54:40.000Z,
evt-000275,2026-08-17T08:54:58+0000,process,PC01,jdoe,synthetic,,OUTLOOK.EXE,2382,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",explorer.exe,718,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,77904e5a4280e8f7c92e5bcf8a4c6b9930ceb0b88d415ac3398afbfe15f71d0d,Microsoft Corporation,signed_valid,start:pc01|2382|2026-08-17T08:54:58.000Z,
evt-000276,2026-08-17T08:55:08+0000,process,PC01,SYSTEM,synthetic,,svchost.exe,2339,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,675,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc01|2339|2026-08-17T08:55:08.000Z,
evt-000278,2026-08-17T08:55:37+0000,process,PC01,SYSTEM,synthetic,,svchost.exe,9624,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,597,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc01|9624|2026-08-17T08:55:37.000Z,
evt-000283,2026-08-17T08:56:54+0000,process,PC05,klarsen,synthetic,,OUTLOOK.EXE,6774,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",explorer.exe,836,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,77904e5a4280e8f7c92e5bcf8a4c6b9930ceb0b88d415ac3398afbfe15f71d0d,Microsoft Corporation,signed_valid,start:pc05|6774|2026-08-17T08:56:54.000Z,
evt-000284,2026-08-17T08:56:59+0000,process,PC01,SYSTEM,synthetic,,svchost.exe,8295,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,824,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc01|8295|2026-08-17T08:56:59.000Z,
evt-000285,2026-08-17T08:57:10+0000,process,PC07,adm_sarah,synthetic,,WINWORD.EXE,9656,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n ""C:\Users\adm_sarah\Documents\Notes.docx""",OUTLOOK.EXE,755,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,b9220cb750b241996d0b9300e4483f46310c1ca0bc896673ec5cdb9be1f05935,Microsoft Corporation,signed_valid,start:pc07|9656|2026-08-17T08:57:10.000Z,
evt-000288,2026-08-17T08:57:55+0000,process,PC01,jdoe,synthetic,,cmd.exe,8800,cmd.exe /c ipconfig /all,explorer.exe,918,C:\Windows\System32\cmd.exe,b875b0cc7d9c4771cf52cd30f09246a405787d4064b34d0aa14f556098f87465,Microsoft Corporation,signed_valid,start:pc01|8800|2026-08-17T08:57:55.000Z,
evt-000289,2026-08-17T08:58:21+0000,process,PC05,klarsen,synthetic,,WINWORD.EXE,6889,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n ""C:\Users\klarsen\Documents\Notes.docx""",OUTLOOK.EXE,613,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,b9220cb750b241996d0b9300e4483f46310c1ca0bc896673ec5cdb9be1f05935,Microsoft Corporation,signed_valid,start:pc05|6889|2026-08-17T08:58:21.000Z,
evt-000290,2026-08-17T08:58:40+0000,process,PC03,achen,synthetic,,Teams.exe,1453,"""C:\Users\achen\AppData\Local\Microsoft\Teams\current\Teams.exe""",explorer.exe,844,C:\Users\achen\AppData\Local\Microsoft\Teams\current\Teams.exe,36a56f9b27c4873d0fae10914a47afce81bf58fe0e29c9cf202c9f4d3d367414,Microsoft Corporation,signed_valid,start:pc03|1453|2026-08-17T08:58:40.000Z,
evt-000293,2026-08-17T08:59:14+0000,process,PC02,SYSTEM,synthetic,,svchost.exe,7803,C:\Windows\System32\svchost.exe -k netsvcs -p,services.exe,892,C:\Windows\System32\svchost.exe,b06a818ffb92db5acd3189cb850cc0c456f26cc1999aa44d1e70da0ebca9133f,Microsoft Corporation,signed_valid,start:pc02|7803|2026-08-17T08:59:14.000Z,
evt-000296,2026-08-17T09:00:24+0000,process,PC03,achen,synthetic,,powershell.exe,3091,powershell.exe -NoProfile -Command Get-ChildItem C:\Users\achen\Documents,explorer.exe,742,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0c907184a57442868c519c7516828c80b7092649d8af72d6a1d225cd8fa6ee07,Microsoft Corporation,signed_valid,start:pc03|3091|2026-08-17T09:00:24.000Z,
